2021-11-26 09:59:50,002 [async-service-3] INFO  com.study.boot.quicklogin.config.LogForward : test
2021-11-26 10:00:00,013 [async-service-5] INFO  com.study.boot.quicklogin.config.LogForward : ok
2021-11-26 10:00:00,013 [async-service-4] INFO  com.study.boot.quicklogin.config.LogForward : test
2021-11-26 10:00:30,015 [async-service-2] INFO  com.study.boot.quicklogin.config.LogForward : ok
2021-11-26 10:00:50,002 [async-service-3] INFO  com.study.boot.quicklogin.config.LogForward : test
2021-11-26 10:01:00,004 [async-service-5] INFO  com.study.boot.quicklogin.config.LogForward : ok
2021-11-26 10:01:00,004 [async-service-4] INFO  com.study.boot.quicklogin.config.LogForward : test
2021-11-26 10:01:30,015 [async-service-2] INFO  com.study.boot.quicklogin.config.LogForward : ok
2021-11-26 10:01:50,002 [async-service-3] INFO  com.study.boot.quicklogin.config.LogForward : test
2021-11-26 10:02:00,014 [async-service-4] INFO  com.study.boot.quicklogin.config.LogForward : ok
2021-11-26 10:02:00,014 [async-service-5] INFO  com.study.boot.quicklogin.config.LogForward : test
2021-11-26 10:02:30,001 [async-service-2] INFO  com.study.boot.quicklogin.config.LogForward : ok
2021-11-26 10:02:50,002 [async-service-3] INFO  com.study.boot.quicklogin.config.LogForward : test
2021-11-26 10:03:00,012 [async-service-4] INFO  com.study.boot.quicklogin.config.LogForward : ok
2021-11-26 10:03:00,012 [async-service-5] INFO  com.study.boot.quicklogin.config.LogForward : test
2021-11-26 10:03:30,013 [async-service-2] INFO  com.study.boot.quicklogin.config.LogForward : ok
2021-11-26 10:03:50,014 [async-service-3] INFO  com.study.boot.quicklogin.config.LogForward : test
2021-11-26 10:04:00,013 [async-service-4] INFO  com.study.boot.quicklogin.config.LogForward : ok
2021-11-26 10:04:00,013 [async-service-5] INFO  com.study.boot.quicklogin.config.LogForward : test
2021-11-26 10:04:30,006 [async-service-2] INFO  com.study.boot.quicklogin.config.LogForward : ok
2021-11-26 10:04:50,010 [async-service-3] INFO  com.study.boot.quicklogin.config.LogForward : test
2021-11-26 10:05:00,009 [async-service-5] INFO  com.study.boot.quicklogin.config.LogForward : test
2021-11-26 10:05:00,009 [async-service-4] INFO  com.study.boot.quicklogin.config.LogForward : ok
2021-11-26 10:05:30,003 [async-service-2] INFO  com.study.boot.quicklogin.config.LogForward : ok
2021-11-26 10:05:50,001 [async-service-3] INFO  com.study.boot.quicklogin.config.LogForward : test
2021-11-26 10:06:00,221 [MessageBroker-4] INFO  com.study.boot.quicklogin.QuickLoginApplication : 创建一个线程池 corePoolSize is [5] maxPoolSize is [20] queueCapacity is [100] keepAliveSeconds is [100] namePrefix is [async-service-].
2021-11-26 10:06:00,268 [async-service-4] INFO  com.study.boot.quicklogin.config.LogForward : ok
2021-11-26 10:06:00,268 [async-service-5] INFO  com.study.boot.quicklogin.config.LogForward : test
2021-11-26 10:06:30,012 [async-service-2] INFO  com.study.boot.quicklogin.config.LogForward : ok
2021-11-26 10:06:50,015 [async-service-3] INFO  com.study.boot.quicklogin.config.LogForward : test
2021-11-26 10:07:00,010 [async-service-5] INFO  com.study.boot.quicklogin.config.LogForward : ok
2021-11-26 10:07:00,010 [async-service-4] INFO  com.study.boot.quicklogin.config.LogForward : test
2021-11-26 10:07:30,006 [async-service-2] INFO  com.study.boot.quicklogin.config.LogForward : ok
2021-11-26 10:07:50,009 [async-service-3] INFO  com.study.boot.quicklogin.config.LogForward : test
2021-11-26 10:08:00,005 [async-service-5] INFO  com.study.boot.quicklogin.config.LogForward : test
2021-11-26 10:08:00,006 [async-service-4] INFO  com.study.boot.quicklogin.config.LogForward : ok
2021-11-26 10:08:30,010 [async-service-2] INFO  com.study.boot.quicklogin.config.LogForward : ok
2021-11-26 10:08:50,005 [async-service-3] INFO  com.study.boot.quicklogin.config.LogForward : test
2021-11-26 10:09:00,010 [async-service-4] INFO  com.study.boot.quicklogin.config.LogForward : ok
2021-11-26 10:09:00,010 [async-service-5] INFO  com.study.boot.quicklogin.config.LogForward : test
2021-11-26 10:09:30,014 [async-service-2] INFO  com.study.boot.quicklogin.config.LogForward : ok
2021-11-26 10:09:36,442 [SpringApplicationShutdownHook] INFO  org.springframework.messaging.simp.broker.SimpleBrokerMessageHandler : Stopping...
2021-11-26 10:09:36,442 [SpringApplicationShutdownHook] INFO  org.springframework.messaging.simp.broker.SimpleBrokerMessageHandler : BrokerAvailabilityEvent[available=false, SimpleBrokerMessageHandler [org.springframework.messaging.simp.broker.DefaultSubscriptionRegistry@380fdcf2]]
2021-11-26 10:09:36,442 [SpringApplicationShutdownHook] INFO  org.springframework.messaging.simp.broker.SimpleBrokerMessageHandler : Stopped.
2021-11-26 10:11:39,877 [main] INFO  com.study.boot.quicklogin.QuickLoginApplication : Starting QuickLoginApplication using Java 1.8.0_201 on LAPTOP-PBJR9RDH with PID 43124 (D:\study-project\sa-token\quick-login\target\classes started by 12870 in D:\study-project\sa-token)
2021-11-26 10:11:39,893 [main] INFO  com.study.boot.quicklogin.QuickLoginApplication : No active profile set, falling back to default profiles: default
2021-11-26 10:11:41,518 [main] INFO  org.springframework.boot.web.embedded.tomcat.TomcatWebServer : Tomcat initialized with port(s): 9999 (http)
2021-11-26 10:11:41,536 [main] INFO  org.apache.coyote.http11.Http11NioProtocol : Initializing ProtocolHandler ["http-nio-9999"]
2021-11-26 10:11:41,537 [main] INFO  org.apache.catalina.core.StandardService : Starting service [Tomcat]
2021-11-26 10:11:41,537 [main] INFO  org.apache.catalina.core.StandardEngine : Starting Servlet engine: [Apache Tomcat/9.0.55]
2021-11-26 10:11:41,683 [main] INFO  org.apache.catalina.core.ContainerBase.[Tomcat].[localhost].[/management] : Initializing Spring embedded WebApplicationContext
2021-11-26 10:11:41,683 [main] INFO  org.springframework.boot.web.servlet.context.ServletWebServerApplicationContext : Root WebApplicationContext: initialization completed in 1698 ms
2021-11-26 10:11:42,161 [main] INFO  com.study.boot.quicklogin.QuickLoginApplication : 创建一个线程池 corePoolSize is [5] maxPoolSize is [20] queueCapacity is [100] keepAliveSeconds is [100] namePrefix is [async-service-].
2021-11-26 10:11:42,584 [main] INFO  org.springframework.boot.autoconfigure.web.servlet.WelcomePageHandlerMapping : Adding welcome page template: index
2021-11-26 10:11:42,812 [main] INFO  org.apache.coyote.http11.Http11NioProtocol : Starting ProtocolHandler ["http-nio-9999"]
2021-11-26 10:11:42,838 [main] INFO  org.springframework.boot.web.embedded.tomcat.TomcatWebServer : Tomcat started on port(s): 9999 (http) with context path '/management'
2021-11-26 10:11:42,840 [main] INFO  org.springframework.messaging.simp.broker.SimpleBrokerMessageHandler : Starting...
2021-11-26 10:11:42,840 [main] INFO  org.springframework.messaging.simp.broker.SimpleBrokerMessageHandler : BrokerAvailabilityEvent[available=true, SimpleBrokerMessageHandler [org.springframework.messaging.simp.broker.DefaultSubscriptionRegistry@29c25bbc]]
2021-11-26 10:11:42,841 [main] INFO  org.springframework.messaging.simp.broker.SimpleBrokerMessageHandler : Started.
